300.00	0.19522
301.00	0.17790
302.00	0.17059
303.00	0.16357
304.00	0.15663
305.00	0.15147
306.00	0.15247
307.00	0.14722
308.00	0.14064
309.00	0.13498
310.00	0.13329
311.00	0.12784
312.00	0.12309
313.00	0.11990
314.00	0.11545
315.00	0.11174
316.00	0.10757
317.00	0.10393
318.00	0.09918
319.00	0.09612
320.00	0.09154
321.00	0.08983
322.00	0.08795
323.00	0.08496
324.00	0.08258
325.00	0.08070
326.00	0.07967
327.00	0.07709
328.00	0.07690
329.00	0.07541
330.00	0.07364
331.00	0.07233
332.00	0.07008
333.00	0.06818
334.00	0.06641
335.00	0.06615
336.00	0.06531
337.00	0.06349
338.00	0.06247
339.00	0.06113
340.00	0.06128
341.00	0.06064
342.00	0.05962
343.00	0.05856
344.00	0.05765
345.00	0.05721
346.00	0.05637
347.00	0.05585
348.00	0.05533
349.00	0.05502
350.00	0.05446
351.00	0.05431
352.00	0.05368
353.00	0.05293
354.00	0.05247
355.00	0.05151
356.00	0.05118
357.00	0.05074
358.00	0.05101
359.00	0.05058
360.00	0.04994
361.00	0.04956
362.00	0.04935
363.00	0.04906
364.00	0.04929
365.00	0.04890
366.00	0.04868
367.00	0.04877
368.00	0.04855
369.00	0.04842
370.00	0.04822
371.00	0.04797
372.00	0.04764
373.00	0.04762
374.00	0.04765
375.00	0.04738
376.00	0.04759
377.00	0.04736
378.00	0.04742
379.00	0.04744
380.00	0.04733
381.00	0.04726
382.00	0.04724
383.00	0.04698
384.00	0.04652
385.00	0.04634
386.00	0.04590
387.00	0.04553
388.00	0.04526
389.00	0.04472
390.00	0.04465
391.00	0.04420
392.00	0.04395
393.00	0.04396
394.00	0.04359
395.00	0.04343
396.00	0.04317
397.00	0.04318
398.00	0.04314
399.00	0.04295
400.00	0.04300
401.00	0.04308
402.00	0.04306
403.00	0.04303
404.00	0.04309
405.00	0.04311
406.00	0.04315
407.00	0.04303
408.00	0.04291
409.00	0.04274
410.00	0.04272
411.00	0.04269
412.00	0.04251
413.00	0.04224
414.00	0.04207
415.00	0.04201
416.00	0.04199
417.00	0.04175
418.00	0.04160
419.00	0.04147
